"area_name","process","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","arch_stat","embed2_incircle_1","embed2_incircle_2","ac_9","firstmin_ac","trev_num","motiftwo_entro3","walker_propcross","nonlinearity","x_pacf5","diff1x_pacf5","diff2x_pacf5","PC1","PC2","PC3","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7","cluster8","cluster9","cluster10","cluster11","cluster12","cluster13","cluster14","cluster15"
"Rhode Island","VDV",0.842396701242405,3.67455576562381e-06,3.50038547268106,-7.61360113813366,0.0563455821918225,0.231532211875978,0.583859429713073,0.845306279375566,5.23316755728239,-0.6,0.716874999999999,-0.7890625,1.1676025390625,0.600700882454674,0,0,0.607631618460027,1,-0.032967032967033,0.942081062002634,0.142857142857143,2.11369738176741,1.03361080189244,0.396245264622231,1.06499821860196,5.52043464816008,-0.786747369021941,0.276296325986218,1,1,1,3,4,5,5,1,5,10,7,6,8,14,15
"Rhode Island","VEU",0.166073040521243,1.32745634597874e-05,3.5841436179927,1.32085868420664,0.605435374422905,1.4781784832381,0.667278931030361,0.671312711064984,1.04560788791654,-0.144647261614061,0.130670490096208,-0.573953948173411,0.352259136039388,0.309476085525837,0,0,0.119080688611236,6,-91068835.6137931,1.8500235726829,0.286206896551724,0.00100313666227847,0.543675343347823,0.0713804983135869,0.512080458086324,-0.539485768702758,-4.98917032118554,0.222802269595342,1,2,3,2,3,4,1,5,7,3,6,3,12,6,5
"Rhode Island","VGT",0.112847437236336,1.62747597536306e-05,4.19319526245212,1.60949813007877,0.562344312940926,0.757066350416279,0.730273812040129,0.609275187951873,0.595058533125756,-0.0874929284729787,0.120212430104632,-0.497697337762542,0.278427692525985,0.284817984403928,0,0,-0.0216889574579448,8,-348251278.188602,1.89674153819032,0.282758620689655,0.0242872200162535,0.41117341962663,0.0915367424192443,0.51380830197547,-0.966090915305641,-5.90355150976969,0.445294164491785,1,2,3,2,3,4,1,5,7,3,6,3,12,6,5
"Rhode Island","VIN",0.511827036427323,7.0985059221854e-06,9.85851929124754,-5.42203810775507,0.361820454047581,0.606788990476319,0.643130059382524,0.68418659172108,2.30255226526566,-0.390760969625669,0.192480312872404,-0.674070675700479,0.521213135641116,0.346730642923952,0,0,0.466998134342926,6,-243342.07710728,1.61154131270039,0.327586206896552,0.00581211328435669,0.548689560737769,0.17461296250529,0.764708384270823,1.90395137203984,-4.69043444776744,-0.635671193491008,1,1,3,2,3,4,1,5,7,9,6,3,12,9,5
"Rhode Island","VRS",0,5.16956232424454e-06,0.265172519967834,0.412117969979181,0.812355174531284,3.1949609136704,0.492284824871389,0.812203420672537,3.19924676177244,0.516667968795586,1.44045807209521,-0.205780284432493,0.185963800800801,0.529026910291522,0,0,-0.0478449890216214,6,53871737.2281106,1.54261508738286,0.165898617511521,0.275428641140324,1.37655300400613,0.469202145850919,0.112276181631784,-3.53986775913043,1.33343535634959,0.127817669349563,1,2,2,1,1,6,2,7,4,2,4,4,7,2,14
"South Carolina","VCS",0.100959253297015,7.88088443664668e-06,6.71889613801427,-0.465228764416406,0.733178243638406,2.50239135566722,0.532421424638617,0.760691821139248,1.87144175967113,0.178892572354427,0.486209393281697,-0.483036331176135,0.322146966234144,0.459405631840226,0,0,0.0204951732657614,6,7742904.36175115,1.54181435949563,0.170506912442396,0.745458961452117,0.879124040034563,0.174258975005119,0.316435804406424,-1.13801810712202,-1.50660525691308,0.531274930582073,1,2,3,2,3,3,6,4,8,8,11,2,9,8,11
"South Carolina","VDV",0.954606345836888,4.27588755500743e-07,8.58743738627435,-6.70572973557028,0.424756200344585,0.479448304475156,0.366274321088393,0.967208397030314,7.61847669015144,-0.306259150751301,0.190319477444194,-0.686178680807156,0.693731480713227,0.798072891243148,0,0,0.793546024355665,84,2.43956043956044,0.954985818238046,0.0989010989010989,0.31070607312947,1.01377353460758,0.106912212951542,0.714282540418248,5.4064735911853,1.65128459492948,0.380670199867682,1,1,1,3,4,5,3,8,3,5,3,8,4,10,8
"South Carolina","VEU",0.76976891077529,1.89498949041762e-06,14.4990137488267,-0.342616519736144,0.64635370519113,0.999331050161094,0.17656953216904,0.914251218476581,5.41344618823188,-0.0305762940974117,0.137248518738927,-0.517479461943336,0.400138422466563,0.676690737529957,0,0,0.70152182538017,7,-2967191830.91724,1.36314636153439,0.258620689655172,0.0855302134680563,0.87014017005639,0.0869590043471779,0.46273357620847,2.67024090603351,0.0562971846835987,-1.59092108613875,1,1,1,4,5,1,4,3,1,7,10,11,10,4,10
"South Carolina","VGT",0.800146417672062,9.67391401733755e-07,15.1090781187956,1.00449854980299,0.423767581120563,0.51936748643913,0.165648504133036,0.882982323485427,5.5886711994034,-0.10545071992471,0.360933827531085,-0.49538389262881,0.42465944627405,0.576216190062784,0,0,0.658514967866165,3,-5905735067.94828,1.24315466619807,0.327586206896552,0.341048634478089,0.963797756683959,0.264015120936166,0.684534116097375,3.10605244446161,-0.34961588041826,-2.30252069789873,1,1,1,4,5,1,4,3,1,7,10,11,10,3,10
"South Carolina","VIN",0.748189055386022,2.171118195755e-06,10.3675035107148,5.6055448137095,0.454850985109639,0.647667075815768,0.616326782035095,0.850547262716527,4.63491862473039,-0.371718588824371,0.492155630148812,-0.676738927222586,1.09297252658071,0.492061074855239,0,0,0.601385782015949,6,-1942288.44482759,1.40064156797116,0.296551724137931,0.357294205997248,0.839939867275905,0.171666284542754,0.808675191515505,3.51831157813782,-2.36214947429837,-1.2329273323238,1,1,3,4,5,1,4,3,5,9,5,7,10,5,7
